OBJECTID,Latitude,Longitude,Depth,Magnitude,Strike1,Dip1,Rake1,Strike2,Dip2,Rake2,T1_x,T1_y,T1_z,T1_az,T1_pl,T1_theta,P1_x,P1_y,P1_z,P1_az,P1_pl,P1_theta,B1_x,B1_y,B1_z,B1_az,B1_pl,B1_theta,tipo_falla1,T2_x,T2_y,T2_z,T2_az,T2_pl,T2_theta,P2_x,P2_y,P2_z,P2_az,P2_pl,P2_theta,B2_x,B2_y,B2_z,B2_az,B2_pl,B2_theta,tipo_falla2,ZONA
57,9.639,-84.8783,25,4.44,120,68,93,308,22.2,-97.4,-0.320193912,-0.22759617,-0.919606352,234.5945073,66.86860094,23.13139906,0.815369759,0.428021821,-0.389832627,62.30313301,22.94408536,67.05591464,-0.482335998,0.874641243,-0.048525054,331.1247034,2.781373044,87.21862696,INVERSA,-0.666071541,-0.635964452,0.389740834,226.3246191,22.93837427,67.06162573,-0.244999914,-0.306987242,-0.919637905,218.5926144,66.87320333,23.12679667,-0.70450248,0.708031107,-0.04866423,315.1431293,2.789356669,87.21064333,NORMAL,3
58,9.4369,-84.6622,19,4.17,109,47,98,300.6,43.6,-98.5,-0.005396372,-0.105938828,-0.994358006,182.9160442,83.91082651,6.08917349,0.972544342,0.230793163,-0.029866676,76.65016135,1.711488967,88.28851103,-0.23265507,0.967218424,-0.101784763,346.474996,5.841954324,84.15804568,INVERSA,-0.802440246,-0.595988507,0.029788424,233.397985,1.70700348,88.29299652,0.037015038,-0.099536036,-0.994345244,159.6010529,83.90393728,6.09606272,-0.59558336,0.796800023,-0.101932259,323.2230232,5.850449412,84.14955059,NORMAL,3
59,9.5956,-84.7745,21,3.5,322,61,-116,96.8,38.2,51.7,-0.326187846,-0.920984605,-0.213046582,199.502769,12.30094973,77.69905027,0.435323249,0.053705149,-0.898670922,82.96704558,63.98391208,26.01608792,-0.839103783,0.385879662,-0.383408044,294.696339,22.54494519,67.45505481,NORMAL,-0.053074663,0.435025892,-0.898852354,353.0440934,64.00762191,25.99237809,-0.815334781,-0.538577448,-0.212517123,236.5528492,12.26990299,77.73009701,0.576552058,-0.721586312,-0.383276557,141.3749226,22.53678838,67.46321162,INVERSA,3
60,9.3658,-84.5547,15,4.49,97,59,78,254.6,33,-70.9,-0.265934399,0.115467191,-0.957050795,293.4702092,73.14681582,16.85318418,0.937247537,0.263199356,-0.228676964,74.31411075,13.21919159,76.78080841,-0.225490467,0.957806571,0.178215103,346.7524396,10.26581182,79.73418818,INVERSA,-0.850109012,0.47415395,0.229112853,299.1508835,13.24484734,76.75515266,-0.107528111,0.269613092,-0.956946438,338.2567113,73.12620457,16.87379543,0.515511758,0.838144864,0.178215641,31.59412793,10.26584315,79.73415685,NORMAL,3
61,9.4051,-84.6032,14,3.5,119,62,92,303.3,28.1,-93.8,-0.243926953,-0.163426233,-0.955924426,236.178697,72.925625,17.074375,0.848190088,0.441944128,-0.291991375,62.47851562,16.9772144,73.0227856,-0.470184237,0.882030189,-0.030814427,331.9392405,1.765816117,88.23418388,INVERSA,-0.772836946,-0.563727797,0.291434427,233.8919953,16.94385261,73.05614739,-0.216096143,-0.198017444,-0.956081351,227.4997388,72.95627404,17.04372596,-0.596678734,0.801872847,-0.031215795,323.3468278,1.788823872,88.21117613,NORMAL,3
62,9.4004,-84.7961,15,3.6,93,50,-94,266.8,40.2,85.2,-0.991142293,-0.101336533,0.085836249,264.1622407,4.924114174,85.07588583,-0.090723454,0.044638352,-0.994875204,296.198413,84.19688004,5.803119959,-0.096985616,0.993850253,0.053436559,354.4263965,3.063148274,86.93685173,NORMAL,-0.08495908,-0.054511623,-0.994892174,237.3148723,84.20650396,5.793496038,0.996350802,0.003556915,-0.085278529,89.79545822,4.892041544,85.10795846,-0.008187418,0.998506801,-0.054010507,359.5302045,3.096080643,86.90391936,INVERSA,3
63,9.6527,-84.895,21,3.6,287,58,-85,116.4,32.3,97.9,-0.948449554,-0.225525801,-0.222669165,256.6243981,12.86585443,77.13414557,0.198466936,0.125121759,-0.972088175,57.77097418,76.43102268,13.56897732,-0.247091722,0.966169063,0.073912262,345.6544421,4.238726017,85.76127398,NORMAL,-0.235051184,-0.008176799,0.9719486,268.0076373,76.39697874,13.60302126,-0.911930117,-0.344182419,-0.223432148,249.3223939,12.91069996,77.08930004,-0.33635458,0.938867191,-0.073443816,340.2896444,4.211812912,85.78818709,INVERSA,3
64,9.5087,-84.6496,16,3.9,52,88,-168,142.4,78,2,-0.986736634,-0.106799392,0.122248538,263.8226413,7.021889904,82.9781101,-0.126999989,0.976945808,-0.171603879,352.5932589,9.881085086,80.11891491,0.101103006,0.184853397,0.97755174,28.67584369,77.83688621,12.16311379,TRANSCURRENTE,-0.978771414,-0.112750912,-0.171154171,263.4286996,9.854931765,80.14506823,0.13475175,-0.98323096,-0.122877362,172.1962327,7.058192581,82.94180742,0.154429545,0.143332173,-0.97755174,47.13438589,77.83688621,12.16311379,TRANSCURRENTE,3
65,9.3477,-83.7812,10,3.8,237,62,66,13.5,36.2,-52.6,-0.112631817,0.416075078,0.90232788,344.853012,64.46576406,25.53423594,-0.93459638,0.264002864,-0.238394829,285.7738156,13.79182121,76.20817879,0.337407292,0.870163213,-0.35912714,21.19388857,21.04660038,68.95339962,INVERSA,-0.214300807,-0.947116332,0.238842664,192.7494395,13.81824353,76.18175647,-0.409284307,-0.134951605,-0.902371554,251.7512777,64.47156984,25.52843016,-0.886883037,0.291133506,0.358719613,288.1732473,21.0215839,68.9784161,NORMAL,3
66,9.6237,-84.8312,22,3.46,262,56,-120,36.1,44.1,53.5,-0.96881995,-0.220869198,-0.112270664,257.1573399,6.44622599,83.55377401,0.19220616,-0.384040776,-0.903088852,153.4127805,64.56710106,25.43289894,-0.156347997,0.896509609,-0.414518786,350.1073172,24.48901582,65.51098418,NORMAL,-0.290413941,-0.315602257,0.903357603,222.6199415,64.60298027,25.39701973,-0.870282916,0.479596594,-0.112226347,298.8583351,6.443670683,83.55632932,0.397828341,0.818768785,0.413944789,25.91447086,24.45288238,65.54711762,INVERSA,3
67,9.326,-83.9755,44,4.22,260,65,-89,82.4,25,92.1,-0.923228813,0.175321239,-0.341922538,280.7524423,19.99404882,70.00595118,0.339011854,-0.047245846,-0.939595015,97.93383421,69.98365537,20.01634463,0.180885382,0.983376984,0.015817252,10.42265351,0.906299568,89.09370043,NORMAL,-0.335162162,0.070860827,0.939491921,281.9378183,69.96640542,20.03359458,-0.927584409,0.149906831,-0.342220844,279.1801928,20.01223775,69.98776225,0.165086308,0.986157536,-0.0154863,9.503398551,0.887335128,89.11266487,INVERSA,3
68,9.1795,-83.9791,28,3.83,312,46,-81,144.8,44.7,99.2,-0.812553969,-0.582778543,-0.01119008,234.3512183,0.641157752,89.35884225,-0.056552662,0.097928091,-0.993585369,329.9939217,83.5068431,6.493156899,-0.580136057,0.806708906,0.112529537,324.2786049,6.461152929,83.53884707,NORMAL,-0.091672022,0.066172118,0.99358819,305.8230875,83.50827255,6.491727445,-0.665078258,-0.746683038,-0.011634066,221.6917832,0.666597924,89.33340208,-0.741125598,0.661880421,-0.112459581,311.7672305,6.45711912,83.54288088,INVERSA,3
69,9.4938,-83.7423,9.17,3.6,130,89,-162,220.3,72,1.1,-0.112240313,-0.972065265,0.206134017,186.5865362,11.89589141,78.10410859,-0.970945128,0.06316476,-0.230815447,273.7221276,13.34508528,76.65491472,-0.211347273,0.226051618,0.950911666,316.9254272,71.97316217,18.02683783,TRANSCURRENTE,-0.10693655,-0.966959235,-0.231418264,186.3107276,13.38058524,76.61941476,0.976866878,-0.058827399,-0.205597761,93.44621785,11.86449363,78.13550637,-0.185190919,0.248050752,-0.950881248,323.2555411,71.96753131,18.03246869,TRANSCURRENTE,3
70,9.4933,-84.8832,17,4.71,95,64,66,229.6,34.8,-50.2,-0.376092592,0.255801009,-0.890572965,304.2217487,62.9453339,27.0546661,0.890157269,0.366583517,-0.270622544,67.6172139,15.70131518,74.29868482,-0.25724385,0.894529132,0.365572473,343.9561093,21.44281792,68.55718208,INVERSA,-0.353686468,0.895368153,0.270595183,338.4450918,15.6996868,74.3003132,0.260959376,0.372263537,-0.890685165,35.03072779,62.95947103,27.04052897,0.898223851,0.24440894,0.36531929,74.77820612,21.42723369,68.57276631,NORMAL,3
71,9.5393,-84.8615,20,4.1,107,59,-2,16,88.3,149,-0.79839139,0.494872556,-0.343034023,301.7921679,20.06183133,69.93816867,-0.360858087,-0.849290689,-0.385339808,203.020323,22.66483756,67.33516244,0.482029697,0.183865384,-0.856645138,69.12115061,58.9419605,31.0580395,OBLICUA,-0.77447044,0.501963737,-0.385003825,302.9488065,22.64397769,67.35602231,-0.384831924,-0.856867251,-0.34304942,204.1855629,20.06277049,69.93722951,0.502095538,0.117519873,-0.856790027,76.82656475,58.95805549,31.04194451,OBLICUA,3
72,9.3798,-83.9257,55,3.8,116,69,-98,274.6,22.4,70.1,-0.775732478,-0.487841437,0.400312196,237.8350975,23.59769679,66.40230321,-0.410929213,-0.090932141,-0.90712101,257.5224182,65.11047991,24.88952009,-0.478932463,0.868183205,0.129929283,331.1167154,7.465505869,82.53449413,NORMAL,-0.324843748,-0.267598775,-0.907120408,230.5190916,65.11039794,24.88960206,0.862022732,0.31081917,-0.400385132,70.17223879,23.60225712,66.39774288,-0.389092984,0.912021019,-0.129708563,336.8955857,7.452751635,82.54724837,INVERSA,3
73,9.4632,-83.8055,7,3.8,236,52,-46,113.5,55.5,131.6,-0.446890211,0.893922668,0.034516694,333.4385958,1.978053813,88.02194619,0.477002106,0.270749432,-0.836160114,60.42047996,56.73683113,33.26316887,0.756807856,0.357207234,0.547398266,64.73306556,33.18870559,56.81129441,NORMAL,-0.072553109,-0.543472806,-0.836285451,187.6039727,56.74992637,33.25007363,0.996271635,-0.078734581,-0.035266069,94.51864973,2.02101599,87.97898401,0.046678435,0.835726137,-0.547158979,3.196862285,33.17232454,56.82767546,INVERSA,3
74,9.4643,-83.7948,8.8,3.2,67,89,-0.4,337,89.6,179,-0.374593497,0.927159576,-0.00740497,338.0001746,0.424277423,89.57572258,-0.926998682,-0.374666475,-0.01727646,247.9928434,0.989917468,89.01008253,0.018792429,-0.000392748,-0.99982333,91.19726642,88.92297458,1.077025419,TRANSCURRENTE,-0.374547855,0.927046608,-0.017276911,338.0001747,0.989943319,89.01005668,-0.92711165,-0.374712117,-0.007403918,247.9928443,0.424217112,89.57578289,0.013337645,-0.013244504,-0.99982333,134.7992428,88.92297458,1.077025419,TRANSCURRENTE,3
75,9.2923,-84.234,35,3.6,289,89,8.1,19.1,81.9,-1,-0.894751461,0.432302305,0.111957757,295.7876737,6.428184019,83.57181598,-0.442210075,-0.89265508,-0.087276327,206.3532351,5.006935406,84.99306459,-0.062209903,0.127599469,-0.989872872,334.0088937,81.83891374,8.161086263,TRANSCURRENTE,-0.438439354,-0.894499647,0.087414617,206.1118022,5.01488922,84.98511078,-0.896578732,0.42852794,-0.111849816,295.5458908,6.421960381,83.57803962,-0.062590015,0.127413448,0.989872872,333.8380881,81.83891374,8.161086263,TRANSCURRENTE,3
76,9.451,-84.529,20,6.38,315,20,97.1,142.6,70.2,-92.6,-0.357034166,-0.23343269,-0.904453306,236.8229191,64.74975298,25.25024702,0.69905431,0.575452833,-0.424472742,50.53921229,25.11729429,64.88270571,-0.619556031,0.783813254,0.042274195,321.6758045,2.42285496,87.57714504,INVERSA,-0.523938306,-0.738094435,0.425094408,215.3691392,25.1566393,64.8433607,-0.284239839,-0.318958699,-0.904142169,221.7058081,64.70799437,25.29200563,-0.802929863,0.594543483,0.042681163,306.5187459,2.446193595,87.55380641,NORMAL,3
77,9.579,-84.638,14,5.95,135,70,92.4,322,20.1,-96.6,-0.278048417,-0.31992407,-0.90572494,220.9941509,64.92109796,25.07890204,0.661644204,0.61976855,-0.422035415,46.87171906,24.96315858,65.03684142,-0.696359121,0.716613936,-0.039350243,315.8212725,2.255185095,87.74481491,INVERSA,-0.491678814,-0.761329156,0.422646259,212.8550351,25.00176994,64.99823006,-0.192462288,-0.378349467,-0.905433569,206.9619489,64.88174098,25.11825902,-0.849240962,0.52652597,-0.039499266,301.7987458,2.26373014,87.73626986,NORMAL,3
78,9.24,-84.232,14,5.42,315,20,120,166.6,72.8,-100.3,-0.485888769,0.014111231,-0.873906733,271.6635223,60.91585068,29.08414932,0.827908912,0.327908912,-0.455019316,68.39302539,27.06617707,62.93382293,-0.280140924,0.944603948,0.171010072,343.4812383,9.84655194,80.15344806,INVERSA,-0.081228639,-0.886521587,0.455501244,185.235179,27.09718981,62.90281019,-0.231855274,-0.427667121,-0.873695579,208.4638738,60.89097178,29.10902822,-0.969352898,0.176579468,0.170805887,280.323926,9.834678335,80.16532166,NORMAL,3
79,9.152,-83.921,30,3.38,115,50,2.2,206.4,88.3,-40,-0.773727177,0.418836024,-0.475313203,298.4276857,28.37974458,61.62025542,-0.208121763,-0.876679704,-0.433725753,193.354671,25.70423923,64.29576077,0.598357407,0.23666238,-0.765479804,68.42020717,49.94969644,40.05030356,OBLICUA,-0.164923287,-0.886010625,0.433342223,190.5444403,25.67985379,64.32014621,0.793455624,-0.380159557,-0.475296628,115.5999601,28.3786652,61.6213348,-0.58585705,-0.265450342,-0.765707276,245.6248405,49.96995556,40.03004444,OBLICUA,3
80,9.522,-83.65,12,4.9,0,65,-145.3,106.3,58.9,29.6,-0.581343627,0.810977734,0.065990177,324.3654224,3.783708184,86.21629182,0.581343627,0.47073503,-0.663662654,51.0016522,41.57980951,48.42019049,0.569279523,0.347453086,0.745115546,58.60268524,48.16902445,41.83097555,NORMAL-TRANSCURRENTE,-0.580538696,0.470812028,-0.664312319,309.0417634,41.62958998,48.37041002,-0.581732266,-0.810683842,-0.06617612,215.6625473,3.794385286,86.20561471,0.569703776,-0.348034112,-0.744519888,121.42091,48.11787754,41.88212246,TRANSCURRENTE-INVERSA,3
81,9.511,-83.667,13,3.72,50,85,17.2,141.5,72.9,-5.2,-0.091460952,0.958526338,-0.269929906,354.5494361,15.66009591,74.33990409,0.987767013,0.05294655,-0.146673073,86.93175272,8.434175159,81.56582484,0.126298146,0.280042716,0.95164324,24.27518447,72.10910592,17.89089408,TRANSCURRENTE,-0.983565862,-0.105298817,-0.146664085,263.8892904,8.433654564,81.56634544,0.142115664,-0.952549063,-0.269171731,171.5143416,15.61498596,74.38501404,0.111361272,0.285591389,-0.951859352,21.30241054,72.14945626,17.85054374,TRANSCURRENTE,3
82,9.488,-83.658,9,3.75,5,50,-130,132.5,54.1,52.5,-0.530346071,0.846857182,-0.039572185,327.9430583,2.267911364,87.73208864,0.435925859,0.232370783,-0.86946677,61.94010173,60.39673377,29.60326623,0.727118759,0.478368825,0.492403877,56.65922558,29.49870423,60.50129577,NORMAL,-0.470591472,0.152632312,-0.869049506,287.9700267,60.34837316,29.65162684,0.374012709,0.926569452,-0.039793767,21.98162323,2.280617059,87.71938294,-0.79916091,0.343762167,0.493122107,293.2751453,29.54599598,60.45400402,INVERSA,3
83,9.267,-84.096,35,3.59,5,45,153.9,255.9,71.9,-131.9,-0.656991275,0.223620797,-0.719969585,288.7970867,46.05196937,43.94803063,0.569835533,0.772573901,-0.280030415,36.41176613,16.26201998,73.73798002,-0.493609086,0.594241791,0.635001389,320.2851605,39.42008745,50.57991255,TRANSCURRENTE-INVERSA,-0.925493812,-0.254430212,-0.280582378,254.628387,16.29496591,73.70503409,0.378239418,-0.581905365,-0.719945198,146.976068,46.04995609,43.95004391,-0.019903419,0.772432142,-0.63478535,358.5239744,39.4040661,50.5959339,NORMAL-TRANSCURRENTE,3
84,9.51,-83.749,8,3.53,230,70,-30.3,128.7,61.7,157.1,-0.210048836,0.973219824,-0.093395188,347.8207406,5.358960182,84.64103982,0.807967579,0.119002625,-0.577084713,81.62135188,35.24575706,54.75424294,0.550516011,0.196676256,0.811326428,70.34032455,54.22573017,35.77426983,TRANSCURRENTE,-0.023183338,0.816064096,0.577496254,358.3727378,35.27463449,54.72536551,-0.994962026,0.037522561,-0.092965721,272.1597468,5.334245991,84.66575401,0.097535125,0.576742099,-0.811082888,9.598696236,54.20186782,35.79813218,OBLICUA,3
85,9.295,-83.736,12,3.82,90,45,63.6,234.9,50.7,-66,-0.05214412,0.31440455,-0.94785588,350.5831885,71.41571897,18.58428103,-0.94785588,-0.31440455,-0.05214412,251.6492761,2.988993557,87.01100644,0.31440455,-0.89571176,-0.31440455,160.658373,18.32487079,71.67512921,INVERSA,-0.617050403,0.785202814,-0.052012891,321.8380214,2.981464481,87.01853552,0.278312456,0.155931258,-0.947748711,60.73921999,71.39646177,18.60353823,0.73606452,0.599284559,0.314749169,50.84841651,18.34567204,71.65432796,NORMAL,3
86,9.295,-83.736,12,3.82,90,45,63.6,234.9,50.7,-66,-0.05214412,0.31440455,-0.94785588,350.5831885,71.41571897,18.58428103,-0.94785588,-0.31440455,-0.05214412,251.6492761,2.988993557,87.01100644,0.31440455,-0.89571176,-0.31440455,160.658373,18.32487079,71.67512921,INVERSA,-0.617050403,0.785202814,-0.052012891,321.8380214,2.981464481,87.01853552,0.278312456,0.155931258,-0.947748711,60.73921999,71.39646177,18.60353823,0.73606452,0.599284559,0.314749169,50.84841651,18.34567204,71.65432796,NORMAL,3
87,9.274,-83.804,50,3.57,90,45,-70,297.2,48.4,108.9,-0.96984631,0.241844763,-0.03015369,284.0019422,1.727941072,88.27205893,-0.03015369,-0.241844763,-0.96984631,187.1070761,75.89395574,14.10604426,0.241844763,0.939692621,-0.241844763,14.43275504,13.99544536,76.00455464,NORMAL,-0.029435437,0.24239415,-0.969731216,353.0761174,75.86692343,14.13307657,-0.970034344,-0.241008027,-0.030797762,256.0472048,1.764860828,88.23513917,0.241178204,-0.939766039,-0.242224827,165.6064466,14.01788873,75.98211127,INVERSA,3
88,9.49,-84.87,12,3.81,45,70,121.6,285.9,36.8,-145.2,-0.586185379,0.062199473,-0.807785817,276.0569269,53.88016046,36.11983954,0.353507241,-0.877493147,-0.324096292,158.0574465,18.91083311,71.08916689,0.728985138,0.475538644,-0.492385689,56.88239682,29.49750698,60.50249302,INVERSA,-0.559073149,-0.762994591,0.324463354,216.2315532,18.93306564,71.06693436,0.255663402,-0.530910779,-0.80794181,154.2865688,53.89532541,36.10467459,-0.788716324,0.368745167,-0.491887754,295.0572982,29.46473387,60.53526613,NORMAL,3
89,9.312,-84.15,35,3.7,15,70,159.5,277.7,70.8,-158.8,-0.789813797,0.388589207,-0.474544618,296.1972339,28.32970432,61.67029568,0.445862426,0.895054785,-0.009144907,26.47972319,0.523971875,89.47602813,-0.421189819,0.218804388,0.880183944,297.4514779,61.66456048,28.33543952,OBLICUA,-0.656758327,-0.754048126,-0.008939988,221.0551047,0.512230399,89.4877696,0.666749158,-0.575102894,-0.47402766,130.779334,28.29605993,61.70394007,-0.352298256,0.317282342,-0.880464567,312.0064274,61.69845476,28.30154524,TRANSCURRENTE,3
90,9.309,-84.159,31,3.86,95,60,-10.3,359.8,81.1,149.6,-0.733653024,0.634182966,-0.244059843,310.8407295,14.12628017,75.87371983,-0.486431324,-0.740926515,-0.463046939,213.285605,27.58389633,62.41610367,0.474486889,0.220997434,-0.852069437,65.02573776,58.43747128,31.56252872,TRANSCURRENTE,-0.607640241,0.645359657,-0.46290847,316.7242706,27.57494557,62.42505443,-0.612517331,-0.751818072,-0.244114943,219.1702148,14.12953566,75.87046434,0.505564889,-0.135205397,-0.852128889,104.972472,58.44397959,31.55602041,OBLICUA,3
91,9.323,-83.977,47,4.26,95,60,-25.8,351.4,67.9,147.3,-0.818819275,0.567415895,-0.087029862,304.7207367,4.992760064,85.00723994,-0.401265072,-0.674159444,-0.620076919,210.7614449,38.32175172,51.67824828,0.410513504,0.472808889,-0.779698928,40.96595432,51.23301775,38.76698225,TRANSCURRENTE,-0.511870118,0.59466299,-0.619971701,319.279004,38.31406795,51.68593205,-0.707807678,-0.700913746,-0.087910245,225.280389,5.043396391,84.95660361,0.486823657,-0.393822102,-0.779683833,128.9715615,51.23163653,38.76836347,OBLICUA,3
92,9.323,-83.977,60,3.59,220,50,-83.3,50.4,40.5,97.9,-0.575148702,0.813780678,-0.083456453,324.7488083,4.787270734,85.21272927,0.121215538,-0.016113908,-0.992495408,97.5722738,82.97618373,7.023816273,0.809018395,0.580948665,0.08937497,54.31822043,5.127650593,84.87234941,NORMAL,-0.005428062,-0.121643586,-0.992559003,182.554996,83.0060445,6.993955501,-0.702256173,0.7070909,-0.082817427,315.1965508,4.750530033,85.24946997,-0.711903647,-0.696581149,0.089263092,225.6232796,5.121214752,84.87878525,INVERSA,3
93,9.44,-83.72,22,3.61,135,45,139.4,13.8,62.6,-127.2,-0.256165694,0.503105613,0.825387109,333.016224,55.62775785,34.37224215,-0.963272475,-0.204001168,-0.174612891,258.0426156,10.05613157,79.94386843,-0.080531208,0.839802516,-0.53688589,354.5224825,32.47189845,57.52810155,INVERSA,-0.626749834,0.759399189,0.174635386,320.4663491,10.05744052,79.94255948,0.327256632,0.45991871,-0.825456163,35.43387483,55.63476653,34.36523347,0.707168822,0.460203924,0.536772396,56.9451479,32.46419097,57.53580903,NORMAL,3
94,9.448,-83.709,12,3.56,85,75,113.6,324.4,27.7,-146.2,-0.538018662,-0.237100338,-0.808900086,246.2173125,53.98860561,36.01139439,0.822808602,-0.356157297,-0.442874682,113.4056431,26.28744151,63.71255849,0.183089931,0.903844793,-0.38670747,11.45133271,22.74978307,67.25021693,INVERSA,-0.083692932,0.892498652,-0.443217383,354.6428269,26.30934372,63.69065628,0.46637238,-0.357977656,-0.808918291,127.509088,53.99037974,36.00962026,0.880620404,0.274405089,0.386276521,72.69274221,22.72301111,67.27698889,NORMAL,3
95,9.436,-83.707,9,3.43,225,70,-40,119,52.8,154.6,-0.196747244,0.962791687,-0.185263837,348.450575,10.67651503,79.32348497,0.742945377,0.023099066,-0.668953362,88.21917889,41.98633608,48.01366392,0.639783314,0.269255641,0.71984631,67.17599259,46.041793,43.958207,NORMAL-TRANSCURRENTE,-0.022554351,-0.74282465,-0.669106001,181.7391349,41.99810299,48.00189701,-0.962672749,0.19670435,-0.185926267,281.548363,10.71514056,79.28485944,-0.269726675,-0.639936667,0.719533587,202.854919,46.01598591,43.98401409,TRANSCURRENTE-INVERSA,3
